Test Program,Module,Test Instance Name,Parent Flow,Test Template,Test Parameters,Is MTT
Class_NVL_P16C,_,BEGINCPUNOM_SubFlow_BEGINPRL2CPU::LSA_ATOM_CAPPKTS_E_BEGINCPUNOM_TITO_VCCIA_MIN_X_L2_C6_M1_1,BEGINPRL2CPU_SubFlow,PrimeCaptureVectorsTestMethod,"BypassPort=ARR_ATOM_CXX.L2_C6S_ALL_SCBD_1_0_0_0; FunctionalDataToUse=""CTV""; KeyForSharedStorage=""L2C6MINM1""; LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; Mode=""PerPin""; Patlist=""arr_cdie_x_pbist_atom_direct_lsa_vatom_raster_l2_c6s_f1_m1_tito_class_list""; Pins=""CPU_TDO""; PrePlist=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others); ReverseVectorOutput=""True""; Timeout=5000; TimingsTc=ARR_ATOM_CXX.timings_Rules_atomhry",Yes
Class_NVL_P16C,_,BEGINCPUNOM_SubFlow_BEGINPRL2CPU::LSA_ATOM_CAPPKTS_E_BEGINCPUNOM_TITO_VCCIA_MIN_X_L2_C6_M2_1,BEGINPRL2CPU_SubFlow,PrimeCaptureVectorsTestMethod,"BypassPort=__shared__::TpRule.If_48(1,ARR_ATOM_CXX.L2_C6S_ALL_SCBD_2_0_0_0); FunctionalDataToUse=""CTV""; KeyForSharedStorage=""L2C6MINM2""; LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; Mode=""PerPin""; Patlist=""arr_cdie_x_pbist_atom_direct_lsa_vatom_raster_l2_c6s_f1_m2_tito_class_list""; Pins=""CPU_TDO""; PrePlist=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others); ReverseVectorOutput=""True""; Timeout=5000; TimingsTc=ARR_ATOM_CXX.timings_Rules_atomhry",Yes
Class_NVL_P16C,_,BEGINCPUNOM_SubFlow_BEGINPRL2CPU::LSA_ATOM_CAPPKTS_E_BEGINCPUNOM_TITO_VCCIA_MIN_X_L2_C6_M3_1,BEGINPRL2CPU_SubFlow,PrimeCaptureVectorsTestMethod,"BypassPort=__shared__::TpRule.If_48(1,ARR_ATOM_CXX.L2_C6S_ALL_SCBD_3_0_0_0); FunctionalDataToUse=""CTV""; KeyForSharedStorage=""L2C6MINM3""; LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; Mode=""PerPin""; Patlist=""arr_cdie_x_pbist_atom_direct_lsa_vatom_raster_l2_c6s_f1_m3_tito_class_list""; Pins=""CPU_TDO""; PrePlist=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others); ReverseVectorOutput=""True""; Timeout=5000; TimingsTc=ARR_ATOM_CXX.timings_Rules_atomhry",Yes
Class_NVL_P16C,_,BEGINCPUNOM_SubFlow_BEGINPRL2CPU::LSA_ATOM_CAPPKTS_E_BEGINCPUNOM_TITO_VCCIA_MIN_X_L2_LRU_M0_1,BEGINPRL2CPU_SubFlow,PrimeCaptureVectorsTestMethod,"BypassPort=ARR_ATOM_CXX.L2_LRU_ALL_SCBD_0_0_0_0; FunctionalDataToUse=""CTV""; KeyForSharedStorage=""L2LRUMINM0""; LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; Mode=""PerPin""; Patlist=""arr_cdie_x_pbist_atom_direct_lsa_vatom_raster_l2_lru_f1_m0_tito_class_list""; Pins=""CPU_TDO""; PrePlist=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others); ReverseVectorOutput=""True""; Timeout=5000; TimingsTc=ARR_ATOM_CXX.timings_Rules_atomhry",Yes
Class_NVL_P16C,_,BEGINCPUNOM_SubFlow_BEGINPRL2CPU::LSA_ATOM_CAPPKTS_E_BEGINCPUNOM_TITO_VCCIA_MIN_X_L2_LRU_M1_1,BEGINPRL2CPU_SubFlow,PrimeCaptureVectorsTestMethod,"BypassPort=ARR_ATOM_CXX.L2_LRU_ALL_SCBD_1_0_0_0; FunctionalDataToUse=""CTV""; KeyForSharedStorage=""L2LRUMINM1""; LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; Mode=""PerPin""; Patlist=""arr_cdie_x_pbist_atom_direct_lsa_vatom_raster_l2_lru_f1_m1_tito_class_list""; Pins=""CPU_TDO""; PrePlist=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others); ReverseVectorOutput=""True""; Timeout=5000; TimingsTc=ARR_ATOM_CXX.timings_Rules_atomhry",Yes
Class_NVL_P16C,_,BEGINCPUNOM_SubFlow_BEGINPRL2CPU::LSA_ATOM_CAPPKTS_E_BEGINCPUNOM_TITO_VCCIA_MIN_X_L2_LRU_M2_1,BEGINPRL2CPU_SubFlow,PrimeCaptureVectorsTestMethod,"BypassPort=__shared__::TpRule.If_48(1,ARR_ATOM_CXX.L2_LRU_ALL_SCBD_2_0_0_0); FunctionalDataToUse=""CTV""; KeyForSharedStorage=""L2LRUMINM2""; LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; Mode=""PerPin""; Patlist=""arr_cdie_x_pbist_atom_direct_lsa_vatom_raster_l2_lru_f1_m2_tito_class_list""; Pins=""CPU_TDO""; PrePlist=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others); ReverseVectorOutput=""True""; Timeout=5000; TimingsTc=ARR_ATOM_CXX.timings_Rules_atomhry",Yes
Class_NVL_P16C,_,BEGINCPUNOM_SubFlow_BEGINPRL2CPU::LSA_ATOM_CAPPKTS_E_BEGINCPUNOM_TITO_VCCIA_MIN_X_L2_LRU_M3_1,BEGINPRL2CPU_SubFlow,PrimeCaptureVectorsTestMethod,"BypassPort=__shared__::TpRule.If_48(1,ARR_ATOM_CXX.L2_LRU_ALL_SCBD_3_0_0_0); FunctionalDataToUse=""CTV""; KeyForSharedStorage=""L2LRUMINM3""; LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; Mode=""PerPin""; Patlist=""arr_cdie_x_pbist_atom_direct_lsa_vatom_raster_l2_lru_f1_m3_tito_class_list""; Pins=""CPU_TDO""; PrePlist=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others); ReverseVectorOutput=""True""; Timeout=5000; TimingsTc=ARR_ATOM_CXX.timings_Rules_atomhry",Yes
Class_NVL_P16C,_,BEGINCPUNOM_SubFlow_BEGINPRL2CPU::LSA_ATOM_CAPPKTS_E_BEGINCPUNOM_TITO_VCCIA_MIN_X_L2_STATE_M0_1,BEGINPRL2CPU_SubFlow,PrimeCaptureVectorsTestMethod,"BypassPort=ARR_ATOM_CXX.L2_STATE_SCBD_0_0_0_0; FunctionalDataToUse=""CTV""; KeyForSharedStorage=""L2STATEMINM0""; LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; Mode=""PerPin""; Patlist=""arr_cdie_x_pbist_atom_direct_lsa_vatom_raster_l2_state_f1_m0_tito_class_list""; Pins=""CPU_TDO""; PrePlist=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others); ReverseVectorOutput=""True""; Timeout=5000; TimingsTc=ARR_ATOM_CXX.timings_Rules_atomhry",Yes
Class_NVL_P16C,_,BEGINCPUNOM_SubFlow_BEGINPRL2CPU::LSA_ATOM_CAPPKTS_E_BEGINCPUNOM_TITO_VCCIA_MIN_X_L2_STATE_M1_1,BEGINPRL2CPU_SubFlow,PrimeCaptureVectorsTestMethod,"BypassPort=ARR_ATOM_CXX.L2_STATE_SCBD_1_0_0_0; FunctionalDataToUse=""CTV""; KeyForSharedStorage=""L2STATEMINM1""; LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; Mode=""PerPin""; Patlist=""arr_cdie_x_pbist_atom_direct_lsa_vatom_raster_l2_state_f1_m1_tito_class_list""; Pins=""CPU_TDO""; PrePlist=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others); ReverseVectorOutput=""True""; Timeout=5000; TimingsTc=ARR_ATOM_CXX.timings_Rules_atomhry",Yes
Class_NVL_P16C,_,BEGINCPUNOM_SubFlow_BEGINPRL2CPU::LSA_ATOM_CAPPKTS_E_BEGINCPUNOM_TITO_VCCIA_MIN_X_L2_STATE_M2_1,BEGINPRL2CPU_SubFlow,PrimeCaptureVectorsTestMethod,"BypassPort=__shared__::TpRule.If_48(1,ARR_ATOM_CXX.L2_STATE_SCBD_2_0_0_0); FunctionalDataToUse=""CTV""; KeyForSharedStorage=""L2STATEMINM2""; LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; Mode=""PerPin""; Patlist=""arr_cdie_x_pbist_atom_direct_lsa_vatom_raster_l2_state_f1_m2_tito_class_list""; Pins=""CPU_TDO""; PrePlist=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others); ReverseVectorOutput=""True""; Timeout=5000; TimingsTc=ARR_ATOM_CXX.timings_Rules_atomhry",Yes
Class_NVL_P16C,_,BEGINCPUNOM_SubFlow_BEGINPRL2CPU::LSA_ATOM_CAPPKTS_E_BEGINCPUNOM_TITO_VCCIA_MIN_X_L2_STATE_M3_1,BEGINPRL2CPU_SubFlow,PrimeCaptureVectorsTestMethod,"BypassPort=__shared__::TpRule.If_48(1,ARR_ATOM_CXX.L2_STATE_SCBD_3_0_0_0); FunctionalDataToUse=""CTV""; KeyForSharedStorage=""L2STATEMINM3""; LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; Mode=""PerPin""; Patlist=""arr_cdie_x_pbist_atom_direct_lsa_vatom_raster_l2_state_f1_m3_tito_class_list""; Pins=""CPU_TDO""; PrePlist=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_s16c,ARR_ATOM_CXX.voltageconv_others,ARR_ATOM_CXX.voltageconv_others); ReverseVectorOutput=""True""; Timeout=5000; TimingsTc=ARR_ATOM_CXX.timings_Rules_atomhry",Yes
Class_NVL_P16C,_,BEGINCPUNOM_SubFlow_BEGINPRL2CPU::LSA_ATOM_HRY_E_BEGINCPUNOM_TITO_X_MAX_LFM_POST,BEGINPRL2CPU_SubFlow,PrimeArrayHryTestMethod,"BypassPort=__shared__::TpRule.If_48(1,-1); ConfigFile=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.vatomrepair_hry_others,ARR_ATOM_CXX.vatomrepair_hry_others,ARR_ATOM_CXX.vatomrepair_hry_others,ARR_ATOM_CXX.vatomrepair_hry_others,ARR_ATOM_CXX.vatomrepair_hry_s16c,ARR_ATOM_CXX.vatomrepair_hry_s16c,ARR_ATOM_CXX.vatomrepair_hry_others,ARR_ATOM_CXX.vatomrepair_hry_others); LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; Patlist=""arr_cdie_x_pbist_atom_indir_lsa_repairable_vatom_hry_all_f1_tito_class_list""; PrePlist=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.voltageconv_12_others,ARR_ATOM_CXX.voltageconv_12_others,ARR_ATOM_CXX.voltageconv_12_others,ARR_ATOM_CXX.voltageconv_12_others,ARR_ATOM_CXX.voltageconv_12_s16c,ARR_ATOM_CXX.voltageconv_12_s16c,ARR_ATOM_CXX.voltageconv_12_others,ARR_ATOM_CXX.voltageconv_12_others); SetPointsPostInstance=""MCdrv:atomfreq_0:1.2GHz,MCAarr:ratio_modify_tap:1.2GHz""; SetPointsPreInstance=""MCdrv:atomfreq_0:1.2GHz,MCAarr:ratio_modify_tap:1.2GHz""; TimingsTc=ARR_ATOM_CXX.timings_Rules_atomhry",Yes
Class_NVL_P16C,_,BEGINCPUNOM_SubFlow_BEGINPRL2CPU::LSA_ATOM_HRY_E_BEGINCPUNOM_TITO_X_MAX_X_R,BEGINPRL2CPU_SubFlow,PrimeLSARasterTestMethod,"BypassPort=ARR_ATOM_CXX_Rules.Set_CHOT_RCHOT_Default(-1,1,-1,-1,1); ExecutionMode=""PRESCREEN""; HryMapPath=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.hrypath_others,ARR_ATOM_CXX.hrypath_others,ARR_ATOM_CXX.hrypath_others,ARR_ATOM_CXX.hrypath_others,ARR_ATOM_CXX.hrypath_s16c,ARR_ATOM_CXX.hrypath_s16c,ARR_ATOM_CXX.hrypath_others,ARR_ATOM_CXX.hrypath_others); LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; MetadataConfigPath=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.arw_primemeta_others,ARR_ATOM_CXX.arw_primemeta_others,ARR_ATOM_CXX.arw_primemeta_others,ARR_ATOM_CXX.arw_primemeta_others,ARR_ATOM_CXX.arw_primemeta_s16c,ARR_ATOM_CXX.arw_primemeta_s16c,ARR_ATOM_CXX.arw_primemeta_others,ARR_ATOM_CXX.arw_primemeta_others); OutputTag=""ATOMLSARasterTagRMAX""; Patlist=""arr_cdie_x_pbist_atom_indir_lsa_repairable_vatom_hry_all_f1_tito_class_list""; PinMappingSetName=""ATOM_ALL""; PrePlist=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.voltageconv_12_others,ARR_ATOM_CXX.voltageconv_12_others,ARR_ATOM_CXX.voltageconv_12_others,ARR_ATOM_CXX.voltageconv_12_others,ARR_ATOM_CXX.voltageconv_12_s16c,ARR_ATOM_CXX.voltageconv_12_s16c,ARR_ATOM_CXX.voltageconv_12_others,ARR_ATOM_CXX.voltageconv_12_others); PrescreenHryFlowToken=""CORE_NOM""; PrescreenHryFrequencyToken=""10""; PrescreenMafLimit=500; PrescreenMapName=""LSA_CORERF_ATOMRMAX""; PrescreenPrintMode=""CTVMODE""; RasterConfigPath=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.novmin_rascon_others,ARR_ATOM_CXX.novmin_rascon_others,ARR_ATOM_CXX.novmin_rascon_others,ARR_ATOM_CXX.novmin_rascon_others,ARR_ATOM_CXX.novmin_rascon_s16c,ARR_ATOM_CXX.novmin_rascon_s16c,ARR_ATOM_CXX.novmin_rascon_others,ARR_ATOM_CXX.novmin_rascon_others); SetPointsPlistParamName=""Patlist""; SetPointsPreInstance=""MCdrv:atomfreq_0:1.2GHz,MCAarr:ratio_modify_tap:1.2GHz""; TimingsTc=ARR_ATOM_CXX.timings_Rules_atomhry",Yes
Class_NVL_P16C,_,BEGINCPUNOM_SubFlow_BEGINPRL2CPU::LSA_ATOM_HRY_E_BEGINCPUNOM_TITO_X_MIN_LFM_POST,BEGINPRL2CPU_SubFlow,PrimeArrayHryTestMethod,"BypassPort=__shared__::TpRule.If_48(1,-1); ConfigFile=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.vatomrepair_hry_others,ARR_ATOM_CXX.vatomrepair_hry_others,ARR_ATOM_CXX.vatomrepair_hry_others,ARR_ATOM_CXX.vatomrepair_hry_others,ARR_ATOM_CXX.vatomrepair_hry_s16c,ARR_ATOM_CXX.vatomrepair_hry_s16c,ARR_ATOM_CXX.vatomrepair_hry_others,ARR_ATOM_CXX.vatomrepair_hry_others); LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; Patlist=""arr_cdie_x_pbist_atom_indir_lsa_repairable_vatom_hry_all_f1_tito_class_list""; PrePlist=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.voltageconv_55_others,ARR_ATOM_CXX.voltageconv_55_others,ARR_ATOM_CXX.voltageconv_55_others,ARR_ATOM_CXX.voltageconv_55_others,ARR_ATOM_CXX.voltageconv_55_s16c,ARR_ATOM_CXX.voltageconv_55_s16c,ARR_ATOM_CXX.voltageconv_55_others,ARR_ATOM_CXX.voltageconv_55_others); SetPointsPreInstance=""MCdrv:atomfreq_0:1.2GHz,MCAarr:ratio_modify_tap:1.2GHz""; TimingsTc=ARR_ATOM_CXX.timings_Rules_atomhry",Yes
Class_NVL_P16C,_,BEGINCPUNOM_SubFlow_BEGINPRL2CPU::LSA_ATOM_HRY_E_BEGINCPUNOM_TITO_X_MIN_X_R,BEGINPRL2CPU_SubFlow,PrimeLSARasterTestMethod,"BypassPort=ARR_ATOM_CXX_Rules.Set_CHOT_RCHOT_Default(-1,1,-1,-1,1); ExecutionMode=""PRESCREEN""; HryMapPath=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.hrypath_others,ARR_ATOM_CXX.hrypath_others,ARR_ATOM_CXX.hrypath_others,ARR_ATOM_CXX.hrypath_others,ARR_ATOM_CXX.hrypath_s16c,ARR_ATOM_CXX.hrypath_s16c,ARR_ATOM_CXX.hrypath_others,ARR_ATOM_CXX.hrypath_others); LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; LogLevel=""Enabled""; MetadataConfigPath=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.arw_primemeta_others,ARR_ATOM_CXX.arw_primemeta_others,ARR_ATOM_CXX.arw_primemeta_others,ARR_ATOM_CXX.arw_primemeta_others,ARR_ATOM_CXX.arw_primemeta_s16c,ARR_ATOM_CXX.arw_primemeta_s16c,ARR_ATOM_CXX.arw_primemeta_others,ARR_ATOM_CXX.arw_primemeta_others); OutputTag=""ATOMLSARasterTagRMIN""; Patlist=""arr_cdie_x_pbist_atom_indir_lsa_repairable_vatom_hry_all_f1_tito_class_list""; PinMappingSetName=""ATOM_ALL""; PrePlist=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.voltageconv_55_others,ARR_ATOM_CXX.voltageconv_55_others,ARR_ATOM_CXX.voltageconv_55_others,ARR_ATOM_CXX.voltageconv_55_others,ARR_ATOM_CXX.voltageconv_55_s16c,ARR_ATOM_CXX.voltageconv_55_s16c,ARR_ATOM_CXX.voltageconv_55_others,ARR_ATOM_CXX.voltageconv_55_others); PrescreenHryFlowToken=""CORE_NOM""; PrescreenHryFrequencyToken=""10""; PrescreenMafLimit=500; PrescreenMapName=""LSA_CORERF_ATOMRMIN""; PrescreenPrintMode=""CTVMODE""; RasterConfigPath=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.atom_vminraster_others,ARR_ATOM_CXX.atom_vminraster_others,ARR_ATOM_CXX.atom_vminraster_others,ARR_ATOM_CXX.atom_vminraster_others,ARR_ATOM_CXX.atom_vminraster_s16c,ARR_ATOM_CXX.atom_vminraster_s16c,ARR_ATOM_CXX.atom_vminraster_others,ARR_ATOM_CXX.atom_vminraster_others); SetPointsPlistParamName=""Patlist""; SetPointsPreInstance=""MCdrv:atomfreq_0:1.2GHz,MCAarr:ratio_modify_tap:1.2GHz""; TimingsTc=ARR_ATOM_CXX.timings_Rules_atomhry",Yes
Class_NVL_P16C,_,BEGINCPUNOM_SubFlow_BEGINPRL2CPU::LSA_ATOM_HRY_E_BEGINCPUNOM_TITO_X_NOM_LFM_NONREP_MP,BEGINPRL2CPU_SubFlow,PrimeLSARasterTestMethod,"BypassPort=ARR_ATOM_CXX_Rules.Set_CHOT_RCHOT_Default(-1,1,-1,-1,1); ExecutionMode=""PRESCREEN""; HryMapPath=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.nonrepair_hry_others,ARR_ATOM_CXX.nonrepair_hry_others,ARR_ATOM_CXX.nonrepair_hry_others,ARR_ATOM_CXX.nonrepair_hry_others,ARR_ATOM_CXX.nonrepair_hry_s16c,ARR_ATOM_CXX.nonrepair_hry_s16c,ARR_ATOM_CXX.nonrepair_hry_others,ARR_ATOM_CXX.nonrepair_hry_others); LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; MetadataConfigPath=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.arw_primemeta_others,ARR_ATOM_CXX.arw_primemeta_others,ARR_ATOM_CXX.arw_primemeta_others,ARR_ATOM_CXX.arw_primemeta_others,ARR_ATOM_CXX.arw_primemeta_s16c,ARR_ATOM_CXX.arw_primemeta_s16c,ARR_ATOM_CXX.arw_primemeta_others,ARR_ATOM_CXX.arw_primemeta_others); OutputTag=""ATOMLSARasterTagMPNR""; Patlist=""arr_cdie_x_pbist_atom_indir_mp_lsa_nonrepairable_vatom_hry_all_f1_tito_class_list""; PinMappingSetName=""ATOM_ALL""; PrePlist=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.voltageconv_115_others,ARR_ATOM_CXX.voltageconv_115_others,ARR_ATOM_CXX.voltageconv_115_others,ARR_ATOM_CXX.voltageconv_115_others,ARR_ATOM_CXX.voltageconv_115_s16c,ARR_ATOM_CXX.voltageconv_115_s16c,ARR_ATOM_CXX.voltageconv_115_others,ARR_ATOM_CXX.voltageconv_115_others); PrescreenHryFlowToken=""CORE_NOM""; PrescreenHryFrequencyToken=""10""; PrescreenMafLimit=500; PrescreenMapName=""LSA_CORERF_ATOM0R""; PrescreenPrintMode=""CTVMODE""; RasterConfigPath=ARR_ATOM_CXX_Rules.TPRules(ARR_ATOM_CXX.rasterconfig_others,ARR_ATOM_CXX.rasterconfig_others,ARR_ATOM_CXX.rasterconfig_others,ARR_ATOM_CXX.rasterconfig_others,ARR_ATOM_CXX.rasterconfig_s16c,ARR_ATOM_CXX.rasterconfig_s16c,ARR_ATOM_CXX.rasterconfig_others,ARR_ATOM_CXX.rasterconfig_others); SetPointsPlistParamName=""Patlist""; SetPointsPreInstance=""MCdrv:atomfreq_0:1.2GHz,MCAarr:ratio_modify_tap:1.2GHz""; TimingsTc=ARR_ATOM_CXX.timings_Rules_atomhry",Yes
